	address	RestaurantID	Checkins	Recommended	Name	range	Rating	Reviews	
577	4175 N Goldwater Blvd	Pr1ZfdThbeJolnTGfbrpmQ	194.0	Worth Visiting	T. Roosevelt's Tavern	4.0	3.7	70	
578	4800 N Scottsdale Rd, Ste 1175	AM1zdle5q0H1ocIGt7S5Dw	20.0	Worth Visiting	City Market Deli	4.0	4.5	13	
579	8777 N Scottsdale Rd	u_vSbtOYpfnzhFRfEhqfyg	115.0	Worth Visiting	Hogs and Hops	4.0	3.8	105	
580	6107 N Scottsdale Rd, Ste 110	0oyuTuYwr6-nbz7F7CuuTQ	73.0	Worth Visiting	Char Kitchen + Bar	4.0	4.4	69	
581	8787 E Frank Lloyd Wright	BgTFsq79xmnRkX0gA1za1Q	1989.0	Must Visit!	Twin Peaks	3.0	3.4	300	
582	4363 N 75th St	3fs1mnE8iZJGgpezaFHaIg	70.0	Worth Visiting	Urbane Manner	4.0	3.8	25	
583	4180 N Drinkwater Blvd	ey9jSAzEa8-kgnR1oiJOmg	17.0	At your own risk	Outback Steakhouse	3.0	2.9	8	
584	7213 E 1st Ave	Mzq8W9Xw-poKP0tDjhs5_Q	18.0	Its your say finally!	Jac's Pizzeria & Pub	3.0	2.7	13	
585	9619 N Hayden Rd, Ste 103	6SRHHzkCuEIqyreM4lZ8_A	4.0	At your own risk	Olive's Pizzeria & Restaurant	4.0	3.8	4	
586	4915 N Pima Rd	eVZJvkjZDPYyQPntRjwiLA	117.0	Its your say finally!	Wendy's	2.0	1.7	11	
587	4017 N Scottsdale Rd, Ste 100	OgtRp5Vc9o0g16x5DCPiJQ	19.0	Its your say finally!	Healthy Shake Shack	3.0	2.8	12	
588	6850 E Main St	RTegy5CUBpMK65pr8UeDgA	1937.0	Jewel of a place!	ZuZu	4.0	4.0	373	
589	8809 E Mountain View Rd	q1R2R9i3TkH94x-CwP-l4w	360.0	Worth Visiting	Manuel's Mexican Food	3.0	3.5	81	
590	10320 E Dynamite Blvd	CKIGXGlSweovWDljQyhSHA	350.0	Worth Visiting	Troon North Golf Club	4.0	4.2	87	
591	27500 N Alma School Pkwy	cBHuIlZEkDUa6_ifde19Fg	21.0	Its your say finally!	Reata Pass Steakhouse	3.0	2.8	10	
592	5401 N Scottsdale Rd	mHLTMfXxNcvg6lv0yYsZPA	7.0	At your own risk	Asadero Cocina + Cantina	3.0	3.0	4	
593	14858 N Frnk Llyd Wrght Blvd	UMDYX0_C9TWxkANMoXBxGg	50.0	Its your say finally!	Baja Fresh Mexican Grill	3.0	2.6	14	
594	7318 E Shea Blvd, Ste 101	8YL_Cm7lYGLfPvp5sseyrQ	156.0	Worth Visiting	The Grand Blue	4.0	4.0	128	
595	10211 N Scottsdale Rd	YmFkrylzWy4vmNFkWk-I0g	307.0	Worth Visiting	Kitchen18	4.0	4.1	98	
596	6900 E Camelback Rd, Ste A38	5IWmnF7jphRxFYkgr6InNw	168.0	Worth Visiting	Java Me Craze'	5.0	4.7	3	
597	6941 N Hayden Rd, Ste B-2	ZQqiZAC4H4SI82W3RmaTKA	174.0	Worth Visiting	China Lite	4.0	3.7	58	
598	4200 N Marshall Way	kKSRP5M_62fssd0kVJvBcQ	124.0	Worth Visiting	The Food Truck Caravan	4.0	3.9	28	
599	15125 N Hayden Rd, Ste 111	HOev_2CifUcfIm9xDL_uaw	234.0	Must Visit!	Cafe Paris French Bistro & Catering	5.0	4.6	94	
600	17001 N. Scottsdale Rd.	-MuatiMmslPOvk9kOMyjkA	567.0	Must Visit!	Charleston's	4.0	3.9	238	
601	7240 E Main St, Ste C	0SdBUBJ7uBGj9bEJQgeXBA	11.0	At your own risk	EAT West of Brown	3.0	3.0	10	
602	7133 E Stetson Dr, Ste 1	1d6c6Q2j2jwVzBfX_dLHlg	2814.0	Jewel of a place!	Cowboy Ciao	4.0	3.8	742	
603	8220 N Hayden Rd	QvHybsk5_SnyEMD15izeeQ	43.0	Worth Visiting	Scottsdale Station	3.0	3.4	48	
604	10425 N Scottsdale Rd	Nuoz5WCoYteSmFob-ILDHw	1.0	At your own risk	Rio Sabor Brazilian Steakhouse	4.0	3.7	7	
605	9377 E Bell Rd	YaqRTRPCHShfs3_I0KiAZA	16.0	Worth Visiting	Erika's Coffee Dock	5.0	4.7	6	
606	4800 N Scottsdale Rd, Ste 1700	j2bx_ctb_ED3zbfSaqhQmQ	2564.0	Jewel of a place!	Roaring Fork	4.0	4.2	898	
607	8260 N Hayden Rd	kUTusjnUPVZUgUJc2GuWuA	828.0	Must Visit!	The Melting Pot-  Scottsdale	4.0	3.6	285	
608	7014 E Camelback Rd, Ste 577, Fashion Square Mall	MhfIrfnXj3jEO8Do77BbzA	131.0	Worth Visiting	Fired Pie	4.0	3.8	39	
609	10435 N Scottsdale Rd	RzXSaz2BjPBHeJzEIUKoQw	109.0	Must Visit!	Street Cafe and Coffee Lounge	5.0	4.9	89	
610	4013 N Brown Ave	KOQw4e1rwCY5e0RnmB5rgQ	1376.0	Worth Visiting	The Grapevine Restaurant & Karaoke Bar	3.0	3.0	230	
611	7204 E Shea Blvd	KwufI-XUy8Vs2cnJ8n7F6w	17.0	Worth Visiting	El Pollo Loco	4.0	3.8	27	
612	8620 E Thompson Peak Pkwy	JRECtpPqAKiwDp9zl-3u6A	106.0	Worth Visiting	Phil's Grill	4.0	4.1	16	
613	3370 N Hayden Rd	vQq_sX0kSAUdT3yLW06q5A	1017.0	Must Visit!	The Blind Pig	4.0	4.1	325	
614	9069 E Indian Bend Rd	JFhfVTt_8xNjtwqSD-raIw	379.0	Worth Visiting	5 & Diner	3.0	3.1	114	
615	8989 E Via Linda, Ste 101	EfmP_Rn43N0XbqbiBShG9A	402.0	Must Visit!	Cha Da Thai	4.0	4.1	218	
616	8120 N Hayden Rd	omisgpMWACc0eL6rKGjAGQ	1.0	Worth Visiting	Jade Palace	4.0	4.2	6	
617	7500 E Pinnacle Peak Rd	xed6AtBRqx0BpeHLOiEzBg	109.0	At your own risk	X-Tapa Joe's	3.0	2.7	61	
618	7111 E 5th Ave	ivUQ3POcIceOW0S4tng5Aw	1.0	Worth Visiting	Slices Pizza	4.0	4.3	7	
619	16489 N Scottsdale Rd	4pKPiKAX9qm8TU-bOt7Pmw	707.0	Must Visit!	The Capital Grille	4.0	4.1	243	
620	8390 E Via De Ventura, Ste F-108	Iq7NqQD-sESu3vr9iEGuTA	3091.0	Jewel of a place!	Butters Pancakes & Café	4.0	4.4	972	
621	8320 N Hayden Rd, Ste E107	Wb6Q0YVcNghQ2w20hUYRoA	754.0	Must Visit!	Altitude Coffee Lab	4.0	4.3	231	
622	13610 N Scottsdale Rd	15mZTt8yz8iH11fZ943FxA	44.0	At your own risk	Brennan's	3.0	3.3	11	
623	7730 E McDowell Rd, Ste 108-B	OogWf7ikES5VofPrC7epRw	36.0	Worth Visiting	Subway	4.0	3.8	6	
624	10574 N 90th Street	0W_pPAiTXgazY2mtX6o0_w	2846.0	Jewel of a place!	Portillo's Hot Dogs	4.0	3.9	641	
625	7042 E Indian School Rd	orMlHMLyHSldYgzfFTaeoA	655.0	Must Visit!	Eddie's House	4.0	3.7	317	
626	7117 E 3rd Ave	WYSbLkW_lipyYAsK4BVUkA	359.0	At your own risk	The Venue Scottsdale	3.0	3.2	50	
627	7137 E Stetson Dr	925GiWzJ_cxQaUT870xW7A	1583.0	Jewel of a place!	Kazimierz World Wine Bar	4.0	3.9	441	
628	6830 E 5th Ave	DAMQ2VtdwZsVed8BC3Z9rA	256.0	Worth Visiting	The Western	4.0	3.9	37	
629	7570 E 6th Ave	h8fkA6hpT3SyJqgvBZfl3w	178.0	At your own risk	Chances	3.0	3.3	19	
630	8880 E Via Linda	3-6biVwm7VwPZ-k67jml-Q	895.0	Must Visit!	Andreoli Italian Grocer	4.0	3.9	322	
631	4216 N Brown Ave	gc5bZeAOoSvlK-gcJJHahA	283.0	Worth Visiting	Bad Water Brewing	4.0	4.2	62	
632	7001 East First Ave	DYnFGGYU3SkrKT_G4djpYQ	1312.0	Worth Visiting	America's Taco Shop	3.0	3.4	138	
633	14651 N Northsight Blvd	9FMpe-oGeN5Q3zYT2jtZCw	109.0	At your own risk	Subway	3.0	3.4	7	
634	6929 N Hayden Rd	5zmbQdDzvSOMKmYywNj7xQ	21.0	At your own risk	Domino's Pizza	3.0	3.1	14	
635	8018 E Thomas Rd	soLU5qCw1otTHge9J2MQ1A	140.0	Worth Visiting	La Fontana	4.0	4.4	89	
636	4032 N Scottsdale Rd	ykb78lXHMHjNFBPVOL5meQ	233.0	At your own risk	Qdoba Mexican Grill	3.0	3.0	20	
637	32527 N Scottsdale Rd	Zy8Ge56_yyJF69wuF1xCcA	3.0	At your own risk	Truffles Grille	3.0	3.0	4	
638	7124 E Thomas Rd	42w2bo36vUGVyZOrsXPzGQ	180.0	Worth Visiting	Long Wongs	4.0	3.5	40	
639	13802 N Scottsdale Rd, Ste 161	0nyM_mub7LxN6Dx7tYpMaA	785.0	Must Visit!	Fresh Mint	4.0	4.1	315	
640	7145 E 2nd St	m5tGh01vfv-XHsf27Np19A	35.0	Worth Visiting	American Legion Post 44	5.0	4.7	6	
641	20831 N Scottsdale Rd	m1Mk8bYVgKOX_KPGccU6Sw	4.0	At your own risk	Nick's at Grayhawk	3.0	3.3	13	
642	15505 N Hayden Rd	yMBCem_MQYWdK1Hdratz4w	145.0	Worth Visiting	Kneaders Bakery & Cafe	4.0	3.7	83	
643	1617 N Granite Reef Rd	C3hovX-UcG8vfGN90eMnKw	66.0	Worth Visiting	Sol Caribe Puerto Rican Cuisine	4.0	4.4	28	
644	8852 E Pinnacle Peak Rd	M-lS6AzGfoVB76at4c0Z7A	528.0	Must Visit!	Mastro's Steakhouse	4.0	4.2	306	
645	9301 E Shea Blvd, Ste 109	P0Pu_JmIDguHzLXXTeWOpw	144.0	Worth Visiting	Gyros Express	4.0	4.1	76	
646	7401 E Frank Lloyd Wright Blvd	Lj_C-CvuK-3V58AsIpkikg	185.0	At your own risk	Genghis Grill	3.0	2.8	19	
647	4821 N Scottsdale Rd	o86OGfW63bVqWkIrvxcEQQ	1533.0	Must Visit!	Postino Highland	4.0	4.3	209	
648	8300 N Hayden Rd	4hp_MkR3ZmxnJatmBH0E1Q	281.0	Its your say finally!	Jimmy John's	2.0	2.4	50	
649	9343 E Shea Blvd, Ste 100	zfeD4tImUPT8CznDrsn-mQ	27.0	Its your say finally!	Regions Bistro and Bar	2.0	2.4	9	
650	20825 N Pima Rd	mv-ch_a0yBfgBhj5dbKE8Q	1.0	Worth Visiting	Autostrada	4.0	3.7	14	
651	7620 E Mckellips Rd, Ste 14	MApmO7XKMkmHMvBrbrnuYQ	11.0	Its your say finally!	Filiberto's	3.0	2.8	4	
652	14400 N 87th St	FXey1ApX0199E5TmNqQjxw	61.0	Worth Visiting	City Market Deli	4.0	4.0	5	
653	8877 N Scottsdale Rd, Ste 402	vrZ5N1CQc72Wji3rPkYCCg	155.0	Worth Visiting	Cask 63	4.0	4.2	76	
654	10411 E McDowell Mountain Ranch Rd	n6GEL5PDQ3ZvZ5HtxIhGFA	20.0	Worth Visiting	La Pizzetta	4.0	3.8	54	
655	14325 N 79th St	hcO6IQzDfvGiTgM3xdHXvw	16.0	At your own risk	Lunch 'N Go	4.0	3.5	8	
656	7210 E 2nd St	0owO8bvP8RgiAgimOLxXhw	93.0	Worth Visiting	Bonfire Grill and Bar	4.0	3.8	42	
657	7213 E 1st Ave	CtN7rLdi1nbGaJiKU026Ow	2.0	Worth Visiting	Nello's Pizza	4.0	3.8	16	
658	6000 E Camelback Rd	B5gvashBTJegCwLMdb9J2A	179.0	Worth Visiting	Thirsty Camel at The Phoenician	4.0	4.1	26	
659	4925 N Scottsdale Rd	wzfQBvE_VAApYqvi_Zrt4g	302.0	Must Visit!	The Scott Grill	4.0	4.1	126	
660	17700 N Hayden Rd	utc3FUSX4mPErcRcoTkFYg	23.0	At your own risk	Splash	3.0	3.0	3	
661	4000 N Drinkwater Blvd	K0hEFxUJiwsiLOnIm4tHOw	278.0	Worth Visiting	Old Town Whiskey	4.0	4.1	39	
662	10135 E Via Linda, Ste C120	j0baDQfMAGDm_QGdFMmb-Q	160.0	Must Visit!	Voila French Bistro and Wine Bar	4.0	4.3	126	
663	10201 N Scottsdale Rd, Ste 10	jAAZYEfAJJjyZwyEBqgrGg	4.0	At your own risk	Hair By Johnny G	4.0	3.7	6	
664	4360 N Scottsdale Rd	a8cpW0oQhnJxvBN2IT-znQ	2762.0	Worth Visiting	Bungalow Bar & Grill	3.0	3.4	154	
665	9397 E Shea Blvd, Ste 125	SBNucLXc9dQP6VBj__XOmQ	1029.0	Must Visit!	Ling & Louie's Asian Bar and Grill	4.0	3.8	276	
666	15688 N Pima Rd, Ste C1	TE1Tzy02Zj86LqmyY3DDOg	12.0	Its your say finally!	Togo's Eatery	3.0	2.7	3	
667	14870 N Northsight Blvd	7T2Dx26gYKPMFmAWwHgnOA	1208.0	Jewel of a place!	Habanero's Mexican Grill	4.0	4.2	347	
668	9301 Shea Blvd	pYMvH35_h47NnNTqjav56A	137.0	Worth Visiting	Taste of Greek	4.0	3.8	39	
669	14700 N Frank Lloyd Wright Blvd, Ste 159	5mmF-H_4emxvultbneKFWQ	258.0	Worth Visiting	Redendo's Pizzeria Ristorante	4.0	3.9	58	
670	7325 E Frank Lloyd Wrght Blvd	8vnQAJ3zzI-iX_d0SI7BUA	18.0	At your own risk	Pizza Picazzo, LLC	3.0	3.3	27	
671	10101 E Bell Rd, Ste A6	egyVdQEsFzwPlbj6v5Ih2A	243.0	Worth Visiting	Subway	4.0	4.2	9	
672	15323 N Scottsdale Rd, Ste 145	aM4pb4teV2Tr0Z-ZRt4icg	162.0	Must Visit!	Le Macaron French Pastries	4.0	4.5	80	
673	7704 East Doubletree Ranch Rd	k2wkwkwbCCoxhqMVjzbJZg	34.0	Worth Visiting	Wally's American Gastropub	4.0	3.6	62	
674	Nordstrom, 7055 E Camelback Rd	0xso8uriixDURNmHy3x42A	1113.0	Worth Visiting	Marketplace Cafe	4.0	4.3	82	
675	11475 E Via Linda	L8QqIzyE3X5c6W0wy9vOmw	12.0	Its your say finally!	Haggen Food & Pharmacy	1.0	1.4	23	
676	8711 E Pinnacle Peak Rd	3mFBCl1ZuSiMFUWjgCbM4g	11.0	Worth Visiting	Pinnacle Peak Pizza	4.0	4.2	5	
677	10953 N Frank Lloyd Wright Blvd, Ste 102	is2RonWgyENNKOprcXQK6w	164.0	Worth Visiting	Osha Thai Cafe	4.0	3.9	114	
678	4151 N Marshall Way	CgDonXv70Ha2BkKOIkJWKw	32.0	At your own risk	Urban Seven Martini Kitchen	3.0	2.8	33	
679	7049 E McDowell Rd	IWSmIqFDxg7zyHXW1LxInw	12.0	At your own risk	J&M Fish Market	3.0	3.4	16	
680	7125 E 5th Ave, Ste 31	bmQxZkn4hA8tEL-Z33pZKw	162.0	Worth Visiting	Baratin	5.0	4.6	22	
681	6902 E Greenway Pkwy	rJdEbOWNfAELa0YETWf9Lg	379.0	Must Visit!	deseo	4.0	4.2	239	
682	524 N 92nd St	A77k7_xUSDW0QKmahHKLag	165.0	At your own risk	Willows Restaurant	3.0	3.2	32	
683	15689 N Hayden Rd, Ste C3	BhroXsDe4bxPC6jZP8CYuA	13.0	Its your say finally!	Saffron Deli & Cafe	3.0	2.7	7	
684	7704 E Doubletree Ranch Rd, Ste 105	7LIxuMlLsQp_znezKPBRaA	40.0	At your own risk	La Prima Donna	3.0	2.7	30	
685	7412 E Mcdowell Rd	wet6_cWTbT8ZqXzdjK_aEw	130.0	Its your say finally!	Jack In the Box	2.0	2.4	22	
686	8977 N Scottsdale Rd, Ste 504	x4aHNNo1osWNCB75q_PijQ	1182.0	Jewel of a place!	Pomo  Pizzeria- Scottsdale	4.0	4.1	363	
687	4400 N Scottsdale Rd	-FLnsWAa4AGEW4NgE8Fqew	6171.0	Jewel of a place!	Breakfast Club- Scottsdale	4.0	3.8	878	
688	7116 E Mercer Ln	bJWujT6cMgdUP-aXy6AitQ	77.0	Worth Visiting	Paprika Mediterranean Experience	4.0	4.0	29	
689	7136 E Shea Blvd	Z4CA7jEArUT_D-1ZM4Bh1Q	152.0	Worth Visiting	Chop and Wok Gourmet Chinese	3.0	3.4	57	
690	15440 N Greenway Hayden Loop	W0Te3wFhvd4rM06GDGSVYw	5.0	At your own risk	Sutra Sushi at Barcelona	3.0	3.3	13	
691	3554 N Goldwater Blvd	qdtfcYMROGZVvYcE9F23yg	284.0	Worth Visiting	El Molino Mexican Cafe	3.0	3.5	121	
692	4225 N Marshall Way, Ste 102	i4lr0CSppvtjZAqqlEKekw	210.0	Worth Visiting	Chocolade van Brugge	4.0	4.4	54	
693	7908 E Chaparral Rd	PqZsc7vmJ55vBf46uqQ41g	135.0	At your own risk	Subway	3.0	3.4	11	
694	7120 E Becker Ln	5ykOWYZ44sUvu9qxD8rPeg	529.0	Jewel of a place!	Il Bosco Pizza	5.0	4.6	311	
695	9059 E Indian Bend Rd	X-ZKjDFvlcBrSfukL39C9g	251.0	Its your say finally!	Taco Bell	3.0	2.6	17	
696	8880 E Via Linda	llCxryWr8j1S39tusYCWxg	263.0	Must Visit!	Yo Pauly's NY Pizza	4.0	4.3	183	
697	10411 E McDowell Mountain Ranch Rd	ObRD7AOVgSUkul0YKphExA	142.0	Worth Visiting	Amore Pizza & Wings	4.0	3.8	6	
698	23535 N Scottsdale Rd, Ste 102	JJfKKK3prm0Kmgch9n7IDg	16.0	Worth Visiting	Parmigiano Italian Bistro	4.0	4.2	17	
699	14700 N Frank Lloyd Wright Blvd, Ste 159	D4x9peZuBkps6j6T2WRpDA	20.0	Its your say finally!	New York 51 Pizzeria	3.0	2.6	9	
700	8877 N Scottsdale Rd	98VugO4QUbO5PsUKyGsd9w	126.0	Worth Visiting	Drexyl Restaurant	4.0	3.9	108	
701	4343 N Scottsdale Rd	zO_K6lnNFU2rVZGknB1ApQ	15.0	At your own risk	L'Academie Cafe at the Scottsdale Culinary Institute	3.0	3.3	3	
702	20751 N Pima Rd, Ste 120	a6nZdebWiAZ97jync-vnGA	480.0	Must Visit!	The Living Room	4.0	4.2	180	
703	7950 E Redfield Rd, Ste 100	_gnSt_cqn5XMmLuAhTdC4A	180.0	Must Visit!	SugarJam Bake Shop & Bistro	5.0	4.8	154	
704	4000 N Scottsdale Rd, Ste 105	mz48xdVWcCu463U3Lm7lhA	2917.0	Jewel of a place!	Grimaldi's Pizzeria	4.0	4.1	687	
705	2230 N Scottsdale Rd	iqdZu1PBn9TpAPkHnePDNA	546.0	At your own risk	Dairy Queen	3.0	3.3	28	
706	6990 E Shea Blvd	MXI3o5dhAV5LA-N9WIABOA	349.0	Worth Visiting	Ajo Al's Mexican Cafe	4.0	3.6	97	
707	13802 N Scottsdale Rd	xvStsfsplifhLCroymaNCw	74.0	At your own risk	Subway	4.0	3.5	8	
708	7133 E Stetson Dr	Xd3CvDmkW9tnOpgEZ3_MVQ	1.0	Worth Visiting	Digestif	4.0	3.7	51	
709	9030 E Via Linda, Ste 100	46LhKfz6MPaLYoS0jegsdw	164.0	Must Visit!	Qwik Chinese Bistro	4.0	4.0	126	
710	10825 N Scottsdale Rd	YnG_jzhS3is9BhxbupcQkQ	30.0	Its your say finally!	McDonalds	2.0	2.3	19	
711	6107 N Scottsdale Rd, Ste C-110	xsM4tE7cQxpAcXIWn0AtXA	239.0	Worth Visiting	Bink's Kitchen & Bar - Scottsdale	3.0	3.5	124	
712	6902 E Greenway Pkwy	DvcYHDk4TaRAqic3BncAwg	142.0	At your own risk	Nellie Cashman's Monday Club Cafe	3.0	3.2	58	
713	7212 E Ho Rd	EBCuO36WpwDNhf37YIhklg	9.0	Its your say finally!	Guido Garcias	2.0	2.5	26	
714	7014 E Camelback Rd	78kS-E6N50pwm-Cq5--Ecg	118.0	Worth Visiting	Fashion Square Food Court	4.0	4.5	4	
715	14880 N Northsight Blvd	ZzEIraKkYkhWqnFu93Vf-g	148.0	Worth Visiting	The Mediterranean Grill	5.0	4.6	51	
716	6114 N Scottsdale Rd	8enR8Wc0ot9L41JY1FxMlA	286.0	Worth Visiting	Andaz Scottsdale Resort / Spa-a concept by Hyatt	5.0	4.6	48	
717	7320 E Stetson Dr	Ap60-avIGeV3xkCMJdsVIA	4537.0	Worth Visiting	DJ's of Scottsdale	4.0	4.1	57	
718	15090 N Northsight Blvd	pCktHkZpZ96TJPbXdl7uAw	5.0	Its your say finally!	Fresh Salad Company	2.0	2.0	3	
719	9619 N Hayden Rd, Ste 103	Cd3InBI7yCeXjf6xKv4jbA	30.0	At your own risk	Burrito Express	3.0	3.3	43	
720	15425 N Scottsdale Rd, Ste 270	2UQESr5pUBW5hHf6Y0XCIQ	456.0	At your own risk	Jimmy John's	3.0	2.7	79	
721	7369 N Via De Sur, Ste 104	mecL8UGi_Qm5be2t1L4B3w	56.0	At your own risk	TOGO'S Sandwiches	3.0	2.9	34	
722	7116 E Mercer Ln, Ste 1	Eb97gjJ6mkcx7Y-tFObjEw	37.0	Worth Visiting	Leoni's Focaccia	5.0	4.8	38	
723	5555 E Bell Rd, Ste 14	uqDJHY5UAMZgClJLbYBagg	240.0	Worth Visiting	TJ's Pizza & Wings	4.0	3.8	104	
724	9011 E Via Linda	PY4u7UPF0VMcf0gYLlDRpQ	82.0	At your own risk	Tutti Santi	4.0	3.5	22	
725	10115 E Bell Rd, Ste 109	RazsWLhKl34XusnHwz7X2Q	129.0	At your own risk	Satori Sushi	3.0	2.8	61	
726	16500 N Scottsdale Rd, Ste 105	7RbLWRXvnsKZBH2NZdrUgw	14.0	Worth Visiting	Grabbagreen Scottsdale Kierland	4.0	4.1	16	
727	14795 N Northsight Blvd	unQWd_INdQowUzCw7HZt9A	34.0	Worth Visiting	Javino's	4.0	3.7	31	
728	2003 N Scottsdale Rd	LVFcpLkD6iOG8YRlJjLSig	329.0	Worth Visiting	Flicka's Baja Cantina	4.0	3.6	75	
729	6590 N Scottsdale Rd, Ste 100	tj3YzWsjMbPU_ivDkyOE3w	1799.0	Jewel of a place!	Scramble	4.0	3.9	366	
730	1495 N Hayden Rd	Qx7t712f6ymsWsY2G9D6Zg	161.0	Its your say finally!	Subway	3.0	2.8	12	
731	1312 N Scottsdale Rd	43ddDw5K4a2B9VgQcPn6gQ	4.0	Its your say finally!	J J North's Country Buffet	2.0	2.4	5	
732	8668 E Shea Blvd	a58ItFHWoVwVWDqSH_9bEw	484.0	Worth Visiting	Culver's	3.0	3.2	90	
733	8471 E McDonald Dr	EhSXU5-sUR7QRZt11PHl0w	277.0	Worth Visiting	Ribshack BBQ	3.0	3.1	76	
734	7353 E Indian School Rd	wSE-e7FsISpnpF5sN8ZuaQ	2.0	Worth Visiting	Asia de Cuba	4.0	3.6	25	
735	7001 N Scottsdale Rd, Ste 147	WSdANzoNmwLPAVuVw5SOFw	477.0	Worth Visiting	Nimbus American Bistro N' Brewery	3.0	3.2	86	
736	10652 N 89th Pl	NeliCHhyXIHYVTnDyl7J1Q	133.0	At your own risk	Chick-fil-A	3.0	3.4	39	
737	11055 N Scottsdale Rd	ArmAaGCdCVAlkhdtaT6RzQ	2563.0	Jewel of a place!	Hopdoddy Burger Bar	4.0	3.9	823	
738	23233 N Pima Rd	2r6UD7ExSMrK0LGeglquDA	241.0	Must Visit!	Blu Sushi	4.0	4.4	136	
739	7303 E Indian School Rd	xjjxHavx4RIiW6zS6rasGA	1260.0	Jewel of a place!	Tommy V's Urban Kitchen & Bar	4.0	4.3	518	
740	7051 E 5th Ave	iJi7yebXoPVXRyGqqL-v8g	4159.0	Jewel of a place!	5th and Wine	4.0	3.8	525	
741	20831 N Scottsdale Rd, Ste 115	MBY8OO1ccxgB0Co6vQ35Ig	111.0	Worth Visiting	Freshbox Grayhawk	5.0	4.5	67	
742	14362 N Frank Lloyd Wright Blvd, Ste B104	DDB1Uas9WaomMOlANDL56A	47.0	Worth Visiting	Cafe North	4.0	4.2	14	
743	23079 N Scottsdale Rd	nvVPoeJYeaQ6QThnT14rcw	25.0	Its your say finally!	Einstein Bros Bagels	2.0	2.2	25	
744	4175 N Goldwater Blvd	D-2t7fHQu6hNLjjfRHSZaA	3494.0	Jewel of a place!	EVO	4.0	4.0	528	
745	14891 N Northsight Blvd	mVihMz8zC-MdRPEgnMso2A	100.0	Worth Visiting	Windy City Cafe	4.0	3.6	20	
746	6107 N Scottsdale Rd, Ste 110	X-_KD0nInfFQYa7MPZE3cQ	103.0	Worth Visiting	Calistro California Bistro	4.0	3.9	38	
747	2009 N Scottsdale Rd	phslBiJbYRg0xxXUkk1baQ	49.0	Its your say finally!	Papa John's Pizza	2.0	2.3	25	
748	7950 E Redfield Rd, Ste 100	-Vk9BMbpL2hcv4SZTuk4TA	17.0	At your own risk	The Italian Spoon	4.0	3.6	8	
749	9998 E Indian Bend Rd	FfQ_5hilPx25mj71N_cZYQ	6.0	Worth Visiting	Wildhorse Grille Restaurant	4.0	4.5	4	
750	8471 E Mcdonald Dr	9GLdEM0xdf6T-i3uH6Himg	159.0	Worth Visiting	Arizona BBQ Shack	4.0	3.8	109	
751	2515 N Scottsdale Rd	GETVAz5SCk8rFziexV54Aw	516.0	Must Visit!	No Què No Mexican Grill	4.0	4.1	170	
752	9261 E Via De Ventura	a7joMiJLlwC_K1VjvcF7ZA	17.0	Worth Visiting	Kimmyz Scottsdale Grill	4.0	3.8	14	
753	8900 E Pinnacle Peak Rd, Ste D1	ss3Fb0UCBkOZtq7D4c4Q_A	92.0	Worth Visiting	Pane e Vino	4.0	4.1	62	
754	7402 E McDowell Rd	BHMqFvtguSDrZLQPtjZSuA	1409.0	Must Visit!	Fiesta Burrito	4.0	3.9	244	
755	14850 N Frank Lloyd Wright Blvd, Ste 109	TUVtxnT471P1UibiNNnVSg	43.0	At your own risk	El Gringo's Pinata Nueva	3.0	2.8	21	
756	7707 E Mcdowell Rd	jlFXBqjNIJFHOTpE3tLgjA	251.0	Worth Visiting	Sevens Bistro	4.0	3.6	65	
757	7135 E Camelback Rd, Ste 130	qKS7YV76te6olKnA_aMPTg	1052.0	Jewel of a place!	Wildfish Seafood Grille	4.0	4.1	486	
758	13802 N Scottsdale Rd, Ste 176	p81LV6y6Jxz_q_3HL06jOw	1742.0	Must Visit!	RA Sushi Bar Restaurant	3.0	3.4	300	
759	1336 N Scottsdale Rd	8Zq11pzOup3-iwOjdMMwDQ	757.0	Must Visit!	Mika's Greek	5.0	4.5	165	
760	18251 N Pima Rd	AOEjA6yCT2htzQCfbPy7vA	706.0	Must Visit!	Lush Burger	3.0	3.1	304	
761	7134 E Stetson Dr, Ste 200	gbcqFDuHX31jylGxC2cKhA	18.0	Worth Visiting	The Estate House	4.0	3.6	47	
762	8050 E Indian School Rd	oeK3WcI-648Tt8prR_OpSg	118.0	Its your say finally!	KFC	2.0	1.7	62	
763	20831 N Scottsdale Rd	q3TNTTKnZfJ6CSJAoMgiMw	35.0	At your own risk	Grayhawk Beer Co	3.0	3.4	36	
764	15147 N Scottsdale Rd, Ste 133	-yWvniZVC6TjhnnptXRVrA	432.0	Worth Visiting	C3 Kitchen	4.0	4.2	66	
765	10652 N 89th Pl.	hogj2UzWdiTgj8wnUQ0hTw	62.0	At your own risk	Village Inn Restaurants	3.0	3.1	7	
766	7318 E Stetson Dr	GN4bghnFwhdxfiJXFTNEqg	25.0	Worth Visiting	Stetson Scottsdale Bar	4.0	3.8	10	
767	6333 N Scottsdale Rd	T1A2zbyPfwGrJgG_8hAirQ	515.0	Worth Visiting	Hilton Scottsdale Resort & Villas	3.0	3.0	144	
768	15257 N Scottsdale Rd, Ste F-220	5sTFevXhGx01eLT4wF7Urg	1296.0	Must Visit!	Tanzy	4.0	3.7	316	
